Jurisdiction,Date,Mean,Lower,Upper,date_model_run
Canada - Quebec,2020-04-24,140,85,258,2020-04-18
Canada - Quebec,2020-04-25,136,81,189,2020-04-18
Canada - Quebec,2020-04-26,137,75,221,2020-04-18
Canada - Quebec,2020-04-27,135,72,189,2020-04-18
Canada - Quebec,2020-04-28,133,70,216,2020-04-18
Canada - Quebec,2020-04-29,130,65,192,2020-04-18
Canada - Quebec,2020-04-30,129,64,193,2020-04-18
Canada - Quebec,2020-05-01,131,63,182,2020-04-18
Canada - Ontario,2020-03-11,1,,,2020-04-18
Canada - Ontario,2020-03-12,0,,,2020-04-18
Canada - Ontario,2020-03-13,0,,,2020-04-18
Canada - Ontario,2020-03-14,0,,,2020-04-18
Canada - Ontario,2020-03-15,0,,,2020-04-18
Canada - Ontario,2020-03-16,0,,,2020-04-18
Canada - Ontario,2020-03-17,0,,,2020-04-18
Canada - Ontario,2020-03-18,0,,,2020-04-18
Canada - Ontario,2020-03-19,1,,,2020-04-18
Canada - Ontario,2020-03-20,0,,,2020-04-18
Canada - Ontario,2020-03-21,1,,,2020-04-18
Canada - Ontario,2020-03-22,3,,,2020-04-18
Canada - Ontario,2020-03-23,0,,,2020-04-18
Canada - Ontario,2020-03-24,2,,,2020-04-18
Canada - Ontario,2020-03-25,5,,,2020-04-18
Canada - Ontario,2020-03-26,2,,,2020-04-18
Canada - Ontario,2020-03-27,3,,,2020-04-18
Canada - Ontario,2020-03-28,1,,,2020-04-18
Canada - Ontario,2020-03-29,4,,,2020-04-18
Canada - Ontario,2020-03-30,11,,,2020-04-18
Canada - Ontario,2020-03-31,24,,,2020-04-18
Canada - Ontario,2020-04-01,13,,,2020-04-18
Canada - Ontario,2020-04-02,14,,,2020-04-18
Canada - Ontario,2020-04-03,18,,,2020-04-18
Canada - Ontario,2020-04-04,30,,,2020-04-18
Canada - Ontario,2020-04-05,8,,,2020-04-18
Canada - Ontario,2020-04-06,21,,,2020-04-18
Canada - Ontario,2020-04-07,27,,,2020-04-18
Canada - Ontario,2020-04-08,22,,,2020-04-18
Canada - Ontario,2020-04-09,22,,,2020-04-18
Canada - Ontario,2020-04-10,36,,,2020-04-18
Canada - Ontario,2020-04-11,21,,,2020-04-18
Canada - Ontario,2020-04-12,13,,,2020-04-18
Canada - Ontario,2020-04-13,30,,,2020-04-18
Canada - Ontario,2020-04-14,65,,,2020-04-18
Canada - Ontario,2020-04-15,48,,,2020-04-18
Canada - Ontario,2020-04-16,53,,,2020-04-18
Canada - Ontario,2020-04-17,35,,,2020-04-18
Canada - Ontario,2020-04-18,52,41,58,2020-04-18
Canada - Ontario,2020-04-19,52,44,63,2020-04-18
Canada - Ontario,2020-04-20,53,42,66,2020-04-18
Canada - Ontario,2020-04-21,52,41,64,2020-04-18
Canada - Ontario,2020-04-22,51,44,65,2020-04-18
Canada - Ontario,2020-04-23,50,42,66,2020-04-18
Canada - Ontario,2020-04-24,49,40,66,2020-04-18
Canada - Ontario,2020-04-25,50,39,62,2020-04-18
Canada - Ontario,2020-04-26,50,36,61,2020-04-18
Canada - Ontario,2020-04-27,50,36,64,2020-04-18
Canada - Ontario,2020-04-28,52,35,68,2020-04-18
Canada - Ontario,2020-04-29,53,34,73,2020-04-18
Canada - Ontario,2020-04-30,54,34,77,2020-04-18
Canada - Ontario,2020-05-01,57,35,82,2020-04-18
Canada - Alberta,2020-03-19,1,,,2020-04-18
Canada - Alberta,2020-03-20,0,,,2020-04-18
Canada - Alberta,2020-03-21,0,,,2020-04-18
Canada - Alberta,2020-03-22,0,,,2020-04-18
Canada - Alberta,2020-03-23,0,,,2020-04-18
Canada - Alberta,2020-03-24,1,,,2020-04-18
Canada - Alberta,2020-03-25,0,,,2020-04-18
Canada - Alberta,2020-03-26,0,,,2020-04-18
Canada - Alberta,2020-03-27,0,,,2020-04-18
Canada - Alberta,2020-03-28,0,,,2020-04-18
Canada - Alberta,2020-03-29,1,,,2020-04-18
Canada - Alberta,2020-03-30,5,,,2020-04-18
Canada - Alberta,2020-03-31,1,,,2020-04-18
Canada - Alberta,2020-04-01,2,,,2020-04-18
Canada - Alberta,2020-04-02,2,,,2020-04-18
Canada - Alberta,2020-04-03,5,,,2020-04-18
Canada - Alberta,2020-04-04,2,,,2020-04-18
Canada - Alberta,2020-04-05,3,,,2020-04-18
Canada - Alberta,2020-04-06,1,,,2020-04-18
Canada - Alberta,2020-04-07,2,,,2020-04-18
Canada - Alberta,2020-04-08,3,,,2020-04-18
Canada - Alberta,2020-04-09,3,,,2020-04-18
Canada - Alberta,2020-04-10,7,,,2020-04-18
Canada - Alberta,2020-04-11,1,,,2020-04-18
Canada - Alberta,2020-04-12,4,,,2020-04-18
Canada - Alberta,2020-04-13,2,,,2020-04-18
Canada - Alberta,2020-04-14,2,,,2020-04-18
Canada - Alberta,2020-04-15,0,,,2020-04-18
Canada - Alberta,2020-04-16,2,,,2020-04-18
Canada - Alberta,2020-04-17,0,,,2020-04-18
Canada - Alberta,2020-04-18,3,,,2020-04-18
Canada - Alberta,2020-04-19,3,,,2020-04-18
Canada - Alberta,2020-04-20,3,2,4,2020-04-18
Canada - Alberta,2020-04-21,3,2,4,2020-04-18
Canada - Alberta,2020-04-22,3,2,4,2020-04-18
Canada - Alberta,2020-04-23,3,2,4,2020-04-18
Canada - Alberta,2020-04-24,3,2,4,2020-04-18
Canada - Alberta,2020-04-25,3,2,5,2020-04-18
Canada - Alberta,2020-04-26,4,2,5,2020-04-18
Canada - Alberta,2020-04-27,4,2,5,2020-04-18
Canada - Alberta,2020-04-28,4,2,6,2020-04-18
Canada - Alberta,2020-04-29,4,2,6,2020-04-18
Canada - Alberta,2020-04-30,4,2,6,2020-04-18
Canada - Alberta,2020-05-01,4,2,7,2020-04-18
Canada - British Columbia,2020-03-08,1,,,2020-04-18
Canada - British Columbia,2020-03-09,0,,,2020-04-18
Canada - British Columbia,2020-03-10,0,,,2020-04-18
Canada - British Columbia,2020-03-11,0,,,2020-04-18
Canada - British Columbia,2020-03-12,0,,,2020-04-18
Canada - British Columbia,2020-03-13,0,,,2020-04-18
Canada - British Columbia,2020-03-14,0,,,2020-04-18
Canada - British Columbia,2020-03-15,0,,,2020-04-18
Canada - British Columbia,2020-03-16,3,,,2020-04-18
Canada - British Columbia,2020-03-17,3,,,2020-04-18
Canada - British Columbia,2020-03-18,0,,,2020-04-18
Canada - British Columbia,2020-03-19,1,,,2020-04-18
Canada - British Columbia,2020-03-20,1,,,2020-04-18
Canada - British Columbia,2020-03-21,1,,,2020-04-18
Canada - British Columbia,2020-03-22,0,,,2020-04-18
Canada - British Columbia,2020-03-23,3,,,2020-04-18
Canada - British Columbia,2020-03-24,0,,,2020-04-18
Canada - British Columbia,2020-03-25,1,,,2020-04-18
Canada - British Columbia,2020-03-26,0,,,2020-04-18
Canada - British Columbia,2020-03-27,2,,,2020-04-18
Canada - British Columbia,2020-03-28,1,,,2020-04-18
Canada - British Columbia,2020-03-29,0,,,2020-04-18
Canada - British Columbia,2020-03-30,2,,,2020-04-18
Canada - British Columbia,2020-03-31,5,,,2020-04-18
Canada - British Columbia,2020-04-01,1,,,2020-04-18
Canada - British Columbia,2020-04-02,6,,,2020-04-18
Canada - British Columbia,2020-04-03,4,,,2020-04-18
Canada - British Columbia,2020-04-04,3,,,2020-04-18
Canada - British Columbia,2020-04-05,0,,,2020-04-18
Canada - British Columbia,2020-04-06,1,,,2020-04-18
Canada - British Columbia,2020-04-07,4,,,2020-04-18
Canada - British Columbia,2020-04-08,5,,,2020-04-18
Canada - British Columbia,2020-04-09,2,,,2020-04-18
Canada - British Columbia,2020-04-10,5,,,2020-04-18
Canada - British Columbia,2020-04-11,3,,,2020-04-18
Canada - British Columbia,2020-04-12,0,,,2020-04-18
Canada - British Columbia,2020-04-13,11,,,2020-04-18
Canada - British Columbia,2020-04-14,3,,,2020-04-18
Canada - British Columbia,2020-04-15,3,,,2020-04-18
Canada - British Columbia,2020-04-16,2,,,2020-04-18
Canada - British Columbia,2020-04-17,1,,,2020-04-18
Canada - British Columbia,2020-04-18,4,,,2020-04-18
Canada - British Columbia,2020-04-19,4,3,5,2020-04-18
Canada - British Columbia,2020-04-20,4,3,5,2020-04-18
Canada - British Columbia,2020-04-21,4,3,6,2020-04-18
Canada - British Columbia,2020-04-22,4,3,6,2020-04-18
Canada - British Columbia,2020-04-23,4,3,6,2020-04-18
Canada - British Columbia,2020-04-24,5,3,6,2020-04-18
Canada - British Columbia,2020-04-25,5,3,7,2020-04-18
Canada - British Columbia,2020-04-26,5,3,7,2020-04-18
Canada - British Columbia,2020-04-27,5,3,8,2020-04-18
Canada - British Columbia,2020-04-28,5,3,8,2020-04-18
Canada - British Columbia,2020-04-29,6,3,8,2020-04-18
Canada - British Columbia,2020-04-30,6,3,9,2020-04-18
Canada - British Columbia,2020-05-01,6,3,9,2020-04-18
