Jurisdiction,Date,Mean,Lower,Upper,date_model_run
Canada - Ontario,2020-04-02,85,,,2020-04-18
Canada - Ontario,2020-04-03,103,,,2020-04-18
Canada - Ontario,2020-04-04,133,,,2020-04-18
Canada - Ontario,2020-04-05,141,,,2020-04-18
Canada - Ontario,2020-04-06,162,,,2020-04-18
Canada - Ontario,2020-04-07,189,,,2020-04-18
Canada - Ontario,2020-04-08,211,,,2020-04-18
Canada - Ontario,2020-04-09,233,,,2020-04-18
Canada - Ontario,2020-04-10,269,,,2020-04-18
Canada - Ontario,2020-04-11,290,,,2020-04-18
Canada - Ontario,2020-04-12,303,,,2020-04-18
Canada - Ontario,2020-04-13,333,,,2020-04-18
Canada - Ontario,2020-04-14,398,,,2020-04-18
Canada - Ontario,2020-04-15,446,,,2020-04-18
Canada - Ontario,2020-04-16,499,,,2020-04-18
Canada - Ontario,2020-04-17,534,,,2020-04-18
Canada - Ontario,2020-04-18,586,575,592,2020-04-18
Canada - Ontario,2020-04-19,638,621,655,2020-04-18
Canada - Ontario,2020-04-20,690,665,716,2020-04-18
Canada - Ontario,2020-04-21,742,706,780,2020-04-18
Canada - Ontario,2020-04-22,794,745,844,2020-04-18
Canada - Ontario,2020-04-23,843,789,910,2020-04-18
Canada - Ontario,2020-04-24,893,839,975,2020-04-18
Canada - Ontario,2020-04-25,943,891,1037,2020-04-18
Canada - Ontario,2020-04-26,993,929,1097,2020-04-18
Canada - Ontario,2020-04-27,1043,965,1155,2020-04-18
Canada - Ontario,2020-04-28,1095,1000,1210,2020-04-18
Canada - Ontario,2020-04-29,1148,1034,1263,2020-04-18
Canada - Ontario,2020-04-30,1202,1069,1316,2020-04-18
Canada - Ontario,2020-05-01,1258,1106,1398,2020-04-18
Canada - Alberta,2020-03-19,1,,,2020-04-18
Canada - Alberta,2020-03-20,1,,,2020-04-18
Canada - Alberta,2020-03-21,1,,,2020-04-18
Canada - Alberta,2020-03-22,1,,,2020-04-18
Canada - Alberta,2020-03-23,1,,,2020-04-18
Canada - Alberta,2020-03-24,2,,,2020-04-18
Canada - Alberta,2020-03-25,2,,,2020-04-18
Canada - Alberta,2020-03-26,2,,,2020-04-18
Canada - Alberta,2020-03-27,2,,,2020-04-18
Canada - Alberta,2020-03-28,2,,,2020-04-18
Canada - Alberta,2020-03-29,3,,,2020-04-18
Canada - Alberta,2020-03-30,8,,,2020-04-18
Canada - Alberta,2020-03-31,9,,,2020-04-18
Canada - Alberta,2020-04-01,11,,,2020-04-18
Canada - Alberta,2020-04-02,13,,,2020-04-18
Canada - Alberta,2020-04-03,18,,,2020-04-18
Canada - Alberta,2020-04-04,20,,,2020-04-18
Canada - Alberta,2020-04-05,23,,,2020-04-18
Canada - Alberta,2020-04-06,24,,,2020-04-18
Canada - Alberta,2020-04-07,26,,,2020-04-18
Canada - Alberta,2020-04-08,29,,,2020-04-18
Canada - Alberta,2020-04-09,32,,,2020-04-18
Canada - Alberta,2020-04-10,39,,,2020-04-18
Canada - Alberta,2020-04-11,40,,,2020-04-18
Canada - Alberta,2020-04-12,44,,,2020-04-18
Canada - Alberta,2020-04-13,46,,,2020-04-18
Canada - Alberta,2020-04-14,48,,,2020-04-18
Canada - Alberta,2020-04-15,48,,,2020-04-18
Canada - Alberta,2020-04-16,50,,,2020-04-18
Canada - Alberta,2020-04-17,50,,,2020-04-18
Canada - Alberta,2020-04-18,53,,,2020-04-18
Canada - Alberta,2020-04-19,56,55,57,2020-04-18
Canada - Alberta,2020-04-20,59,58,60,2020-04-18
Canada - Alberta,2020-04-21,62,60,64,2020-04-18
Canada - Alberta,2020-04-22,65,62,68,2020-04-18
Canada - Alberta,2020-04-23,69,64,72,2020-04-18
Canada - Alberta,2020-04-24,72,66,77,2020-04-18
Canada - Alberta,2020-04-25,75,69,81,2020-04-18
Canada - Alberta,2020-04-26,79,71,86,2020-04-18
Canada - Alberta,2020-04-27,82,73,92,2020-04-18
Canada - Alberta,2020-04-28,86,75,98,2020-04-18
Canada - Alberta,2020-04-29,90,78,104,2020-04-18
Canada - Alberta,2020-04-30,95,80,110,2020-04-18
Canada - Alberta,2020-05-01,99,83,117,2020-04-18
Canada - British Columbia,2020-03-08,1,,,2020-04-18
Canada - British Columbia,2020-03-09,1,,,2020-04-18
Canada - British Columbia,2020-03-10,1,,,2020-04-18
Canada - British Columbia,2020-03-11,1,,,2020-04-18
Canada - British Columbia,2020-03-12,1,,,2020-04-18
Canada - British Columbia,2020-03-13,1,,,2020-04-18
Canada - British Columbia,2020-03-14,1,,,2020-04-18
Canada - British Columbia,2020-03-15,1,,,2020-04-18
Canada - British Columbia,2020-03-16,4,,,2020-04-18
Canada - British Columbia,2020-03-17,7,,,2020-04-18
Canada - British Columbia,2020-03-18,7,,,2020-04-18
Canada - British Columbia,2020-03-19,8,,,2020-04-18
Canada - British Columbia,2020-03-20,9,,,2020-04-18
Canada - British Columbia,2020-03-21,10,,,2020-04-18
Canada - British Columbia,2020-03-22,10,,,2020-04-18
Canada - British Columbia,2020-03-23,13,,,2020-04-18
Canada - British Columbia,2020-03-24,13,,,2020-04-18
Canada - British Columbia,2020-03-25,14,,,2020-04-18
Canada - British Columbia,2020-03-26,14,,,2020-04-18
Canada - British Columbia,2020-03-27,16,,,2020-04-18
Canada - British Columbia,2020-03-28,17,,,2020-04-18
Canada - British Columbia,2020-03-29,17,,,2020-04-18
Canada - British Columbia,2020-03-30,19,,,2020-04-18
Canada - British Columbia,2020-03-31,24,,,2020-04-18
Canada - British Columbia,2020-04-01,25,,,2020-04-18
Canada - British Columbia,2020-04-02,31,,,2020-04-18
Canada - British Columbia,2020-04-03,35,,,2020-04-18
Canada - British Columbia,2020-04-04,38,,,2020-04-18
Canada - British Columbia,2020-04-05,38,,,2020-04-18
Canada - British Columbia,2020-04-06,39,,,2020-04-18
Canada - British Columbia,2020-04-07,43,,,2020-04-18
Canada - British Columbia,2020-04-08,48,,,2020-04-18
Canada - British Columbia,2020-04-09,50,,,2020-04-18
Canada - British Columbia,2020-04-10,55,,,2020-04-18
Canada - British Columbia,2020-04-11,58,,,2020-04-18
Canada - British Columbia,2020-04-12,58,,,2020-04-18
Canada - British Columbia,2020-04-13,69,,,2020-04-18
Canada - British Columbia,2020-04-14,72,,,2020-04-18
Canada - British Columbia,2020-04-15,75,,,2020-04-18
Canada - British Columbia,2020-04-16,77,,,2020-04-18
Canada - British Columbia,2020-04-17,78,,,2020-04-18
Canada - British Columbia,2020-04-18,82,,,2020-04-18
Canada - British Columbia,2020-04-19,86,85,87,2020-04-18
Canada - British Columbia,2020-04-20,91,88,92,2020-04-18
Canada - British Columbia,2020-04-21,95,91,97,2020-04-18
Canada - British Columbia,2020-04-22,99,94,103,2020-04-18
Canada - British Columbia,2020-04-23,104,98,109,2020-04-18
Canada - British Columbia,2020-04-24,108,101,115,2020-04-18
Canada - British Columbia,2020-04-25,113,104,121,2020-04-18
Canada - British Columbia,2020-04-26,118,108,128,2020-04-18
Canada - British Columbia,2020-04-27,124,111,135,2020-04-18
Canada - British Columbia,2020-04-28,129,114,143,2020-04-18
Canada - British Columbia,2020-04-29,135,117,151,2020-04-18
Canada - British Columbia,2020-04-30,141,121,160,2020-04-18
Canada - British Columbia,2020-05-01,147,124,169,2020-04-18
